"","treeID","nodeID","parmID","contPT","mwcpSZ"
"1019",19,3,1,49,0
"1020",19,3,0,NA,0
"1021",19,13,1,51,0
"1022",19,13,1,50,0
"1023",19,13,0,NA,0
"1024",19,15,0,NA,0
"1025",19,14,1,52,0
"1026",19,14,0,NA,0
"1027",19,16,0,NA,0
"1028",19,12,1,54,0
"1029",19,12,0,NA,0
"1030",19,17,1,55,0
"1031",19,17,0,NA,0
"1032",19,18,0,NA,0
"1033",19,2,1,71,0
"1034",19,2,1,69,0
"1035",19,2,1,61,0
"1036",19,2,1,60,0
"1037",19,2,1,59,0
"1038",19,2,0,NA,0
"1039",19,23,0,NA,0
"1040",19,22,0,NA,0
"1041",19,21,1,62,0
"1042",19,21,0,NA,0
"1043",19,24,1,63,0
"1044",19,24,0,NA,0
"1045",19,25,1,64,0
"1046",19,25,0,NA,0
"1047",19,26,1,68,0
"1048",19,26,1,65,0
"1049",19,26,0,NA,0
"1050",19,28,1,66,0
"1051",19,28,0,NA,0
"1052",19,29,1,67,0
"1053",19,29,0,NA,0
"1054",19,30,0,NA,0
"1055",19,27,0,NA,0
"1056",19,20,1,70,0
"1057",19,20,0,NA,0
"1058",19,31,0,NA,0
"1059",19,19,0,NA,0
"1060",20,1,1,43,0
"1061",20,1,1,41,0
"1062",20,1,1,35,0
"1063",20,1,0,NA,0
"1064",20,4,1,40,0
"1065",20,4,1,39,0
"1066",20,4,1,38,0
"1067",20,4,0,NA,0
"1068",20,7,0,NA,0
"1069",20,6,0,NA,0
"1070",20,5,0,NA,0
"1071",20,3,1,42,0
"1072",20,3,0,NA,0
"1073",20,8,0,NA,0
"1074",20,2,1,54,0
"1075",20,2,1,47,0
"1076",20,2,0,NA,0
"1077",20,10,1,49,0
"1078",20,10,0,NA,0
"1079",20,11,1,52,0
"1080",20,11,0,NA,0
"1081",20,12,0,NA,0
"1082",20,9,1,56,0
"1083",20,9,1,55,0
"1084",20,9,0,NA,0
"1085",20,14,0,NA,0
"1086",20,13,1,68,0
"1087",20,13,1,63,0
"1088",20,13,1,58,0
"1089",20,13,0,NA,0
"1090",20,17,1,61,0
"1091",20,17,1,60,0
"1092",20,17,1,59,0
"1093",20,17,0,NA,0
"1094",20,20,0,NA,0
"1095",20,19,0,NA,0
"1096",20,18,1,62,0
"1097",20,18,0,NA,0
"1098",20,21,0,NA,0
"1099",20,16,1,66,0
"1100",20,16,1,65,0
"1101",20,16,1,64,0
"1102",20,16,0,NA,0
"1103",20,24,0,NA,0
"1104",20,23,0,NA,0
"1105",20,22,1,67,0
"1106",20,22,0,NA,0
"1107",20,25,0,NA,0
"1108",20,15,1,72,0
"1109",20,15,1,69,0
"1110",20,15,0,NA,0
"1111",20,27,1,70,0
"1112",20,27,0,NA,0
"1113",20,28,0,NA,0
"1114",20,26,0,NA,0
"1115",21,1,1,66,0
"1116",21,1,1,35,0
"1117",21,1,0,NA,0
"1118",21,3,1,54,0
"1119",21,3,1,48,0
"1120",21,3,1,46,0
"1121",21,3,1,36,0
"1122",21,3,0,NA,0
"1123",21,7,1,40,0
"1124",21,7,0,NA,0
"1125",21,8,1,42,0
"1126",21,8,0,NA,0
"1127",21,9,1,44,0
"1128",21,9,0,NA,0
"1129",21,10,1,45,0
"1130",21,10,0,NA,0
"1131",21,11,0,NA,0
"1132",21,6,0,NA,0
"1133",21,5,1,53,0
"1134",21,5,1,51,0
"1135",21,5,1,50,0
"1136",21,5,0,NA,0
"1137",21,14,0,NA,0
"1138",21,13,0,NA,0
"1139",21,12,0,NA,0
"1140",21,4,1,63,0
"1141",21,4,1,55,0
"1142",21,4,0,NA,0
"1143",21,16,1,58,0
"1144",21,16,0,NA,0
"1145",21,17,1,62,0
"1146",21,17,1,61,0
"1147",21,17,1,60,0
"1148",21,17,1,59,0
"1149",21,17,0,NA,0
"1150",21,21,0,NA,0
"1151",21,20,0,NA,0
"1152",21,19,0,NA,0
"1153",21,18,0,NA,0
"1154",21,15,1,65,0
"1155",21,15,1,64,0
"1156",21,15,0,NA,0
"1157",21,23,0,NA,0
"1158",21,22,0,NA,0
"1159",21,2,1,69,0
"1160",21,2,1,67,0
"1161",21,2,0,NA,0
"1162",21,25,1,68,0
"1163",21,25,0,NA,0
"1164",21,26,0,NA,0
"1165",21,24,1,70,0
"1166",21,24,0,NA,0
"1167",21,27,1,71,0
"1168",21,27,0,NA,0
"1169",21,28,0,NA,0
"1170",22,1,1,35,0
"1171",22,1,0,NA,0
"1172",22,2,1,70,0
"1173",22,2,1,40,0
"1174",22,2,1,38,0
"1175",22,2,1,37,0
"1176",22,2,0,NA,0
"1177",22,6,0,NA,0
"1178",22,5,0,NA,0
"1179",22,4,1,54,0
"1180",22,4,1,49,0
"1181",22,4,1,48,0
"1182",22,4,1,45,0
"1183",22,4,1,43,0
"1184",22,4,1,42,0
"1185",22,4,0,NA,0
"1186",22,12,0,NA,0
"1187",22,11,0,NA,0
"1188",22,10,0,NA,0
"1189",22,9,0,NA,0
"1190",22,8,1,52,0
"1191",22,8,1,50,0
"1192",22,8,0,NA,0
"1193",22,14,0,NA,0
"1194",22,13,0,NA,0
"1195",22,7,1,56,0
"1196",22,7,0,NA,0
"1197",22,15,1,63,0
"1198",22,15,1,60,0
"1199",22,15,1,57,0
"1200",22,15,0,NA,0
"1201",22,18,1,59,0
"1202",22,18,1,58,0
"1203",22,18,0,NA,0
"1204",22,20,0,NA,0
"1205",22,19,0,NA,0
"1206",22,17,1,62,0
"1207",22,17,1,61,0
"1208",22,17,0,NA,0
"1209",22,22,0,NA,0
"1210",22,21,0,NA,0
"1211",22,16,1,65,0
"1212",22,16,1,64,0
"1213",22,16,0,NA,0
"1214",22,24,0,NA,0
"1215",22,23,1,67,0
"1216",22,23,1,66,0
"1217",22,23,0,NA,0
"1218",22,26,0,NA,0
"1219",22,25,1,68,0
"1220",22,25,0,NA,0
"1221",22,27,1,69,0
"1222",22,27,0,NA,0
"1223",22,28,0,NA,0
"1224",22,3,0,NA,0
"1225",23,1,1,35,0
"1226",23,1,0,NA,0
"1227",23,2,1,58,0
"1228",23,2,1,49,0
"1229",23,2,1,48,0
"1230",23,2,1,36,0
"1231",23,2,0,NA,0
"1232",23,6,1,46,0
"1233",23,6,1,42,0
"1234",23,6,1,38,0
"1235",23,6,0,NA,0
"1236",23,9,1,39,0
"1237",23,9,0,NA,0
"1238",23,10,1,40,0
"1239",23,10,0,NA,0
"1240",23,11,0,NA,0
"1241",23,8,1,43,0
"1242",23,8,0,NA,0
"1243",23,12,1,44,0
"1244",23,12,0,NA,0
"1245",23,13,1,45,0
"1246",23,13,0,NA,0
"1247",23,14,0,NA,0
"1248",23,7,0,NA,0
"1249",23,5,0,NA,0
"1250",23,4,1,54,0
"1251",23,4,1,53,0
"1252",23,4,1,51,0
"1253",23,4,0,NA,0
"1254",23,17,0,NA,0
"1255",23,16,0,NA,0
"1256",23,15,1,56,0
"1257",23,15,0,NA,0
"1258",23,18,0,NA,0
"1259",23,3,1,69,0
"1260",23,3,1,63,0
"1261",23,3,1,60,0
"1262",23,3,1,59,0
"1263",23,3,0,NA,0
"1264",23,22,0,NA,0
"1265",23,21,1,61,0
"1266",23,21,0,NA,0
"1267",23,23,1,62,0
"1268",23,23,0,NA,0
"1269",23,24,0,NA,0
"1270",23,20,1,64,0
"1271",23,20,0,NA,0
"1272",23,25,1,65,0
"1273",23,25,0,NA,0
"1274",23,26,1,66,0
"1275",23,26,0,NA,0
"1276",23,27,1,67,0
"1277",23,27,0,NA,0
"1278",23,28,1,68,0
"1279",23,28,0,NA,0
"1280",23,29,0,NA,0
"1281",23,19,1,70,0
"1282",23,19,0,NA,0
"1283",23,30,1,72,0
"1284",23,30,0,NA,0
"1285",23,31,0,NA,0
"1286",24,1,1,64,0
"1287",24,1,1,35,0
"1288",24,1,0,NA,0
"1289",24,3,1,39,0
"1290",24,3,1,38,0
"1291",24,3,1,36,0
"1292",24,3,0,NA,0
"1293",24,6,1,37,0
"1294",24,6,0,NA,0
"1295",24,7,0,NA,0
"1296",24,5,0,NA,0
"1297",24,4,1,54,0
"1298",24,4,1,53,0
"1299",24,4,1,47,0
"1300",24,4,1,46,0
"1301",24,4,1,43,0
"1302",24,4,1,42,0
"1303",24,4,0,NA,0
"1304",24,13,0,NA,0
"1305",24,12,0,NA,0
"1306",24,11,0,NA,0
"1307",24,10,1,49,0
"1308",24,10,1,48,0
"1309",24,10,0,NA,0
"1310",24,15,0,NA,0
"1311",24,14,1,50,0
"1312",24,14,0,NA,0
"1313",24,16,1,52,0
"1314",24,16,0,NA,0
"1315",24,17,0,NA,0
"1316",24,9,0,NA,0
"1317",24,8,1,56,0
"1318",24,8,0,NA,0
"1319",24,18,1,63,0
"1320",24,18,1,60,0
"1321",24,18,1,58,0
"1322",24,18,0,NA,0
"1323",24,21,0,NA,0
"1324",24,20,1,61,0
"1325",24,20,0,NA,0
"1326",24,22,1,62,0
"1327",24,22,0,NA,0
"1328",24,23,0,NA,0
"1329",24,19,0,NA,0
"1330",24,2,1,72,0
"1331",24,2,1,66,0
"1332",24,2,1,65,0
"1333",24,2,0,NA,0
"1334",24,26,0,NA,0
"1335",24,25,1,68,0
"1336",24,25,1,67,0
"1337",24,25,0,NA,0
"1338",24,28,0,NA,0
"1339",24,27,1,69,0
"1340",24,27,0,NA,0
"1341",24,29,1,70,0
"1342",24,29,0,NA,0
"1343",24,30,0,NA,0
"1344",24,24,0,NA,0
"1345",25,1,1,35,0
"1346",25,1,0,NA,0
"1347",25,2,1,72,0
"1348",25,2,1,49,0
"1349",25,2,1,48,0
"1350",25,2,1,38,0
"1351",25,2,1,36,0
"1352",25,2,0,NA,0
"1353",25,7,0,NA,0
"1354",25,6,1,40,0
"1355",25,6,0,NA,0
"1356",25,8,1,43,0
"1357",25,8,1,42,0
"1358",25,8,0,NA,0
"1359",25,10,0,NA,0
"1360",25,9,1,46,0
"1361",25,9,0,NA,0
"1362",25,11,0,NA,0
"1363",25,5,0,NA,0
"1364",25,4,1,57,0
"1365",25,4,1,55,0
"1366",25,4,1,52,0
"1367",25,4,1,51,0
"1368",25,4,1,50,0
"1369",25,4,0,NA,0
"1370",25,16,0,NA,0
"1371",25,15,0,NA,0
"1372",25,14,1,53,0
"1373",25,14,0,NA,0
"1374",25,17,0,NA,0
"1375",25,13,0,NA,0
"1376",25,12,1,61,0
"1377",25,12,1,60,0
"1378",25,12,1,59,0
"1379",25,12,0,NA,0
"1380",25,20,0,NA,0
"1381",25,19,0,NA,0
"1382",25,18,1,67,0
"1383",25,18,1,65,0
"1384",25,18,1,63,0
"1385",25,18,1,62,0
"1386",25,18,0,NA,0
"1387",25,24,0,NA,0
"1388",25,23,1,64,0
"1389",25,23,0,NA,0
"1390",25,25,0,NA,0
"1391",25,22,1,66,0
"1392",25,22,0,NA,0
"1393",25,26,0,NA,0
"1394",25,21,1,68,0
"1395",25,21,0,NA,0
"1396",25,27,1,69,0
"1397",25,27,0,NA,0
"1398",25,28,0,NA,0
"1399",25,3,0,NA,0
"1400",26,1,1,70,0
"1401",26,1,1,37,0
"1402",26,1,0,NA,0
"1403",26,3,1,58,0
"1404",26,3,1,53,0
"1405",26,3,1,40,0
"1406",26,3,1,39,0
"1407",26,3,1,38,0
"1408",26,3,0,NA,0
"1409",26,8,0,NA,0
"1410",26,7,0,NA,0
"1411",26,6,1,47,0
"1412",26,6,1,46,0
"1413",26,6,1,42,0
"1414",26,6,1,41,0
"1415",26,6,0,NA,0
"1416",26,12,0,NA,0
"1417",26,11,1,43,0
"1418",26,11,0,NA,0
"1419",26,13,0,NA,0
"1420",26,10,0,NA,0
"1421",26,9,1,49,0
"1422",26,9,0,NA,0
"1423",26,14,1,52,0
"1424",26,14,1,50,0
"1425",26,14,0,NA,0
"1426",26,16,0,NA,0
"1427",26,15,0,NA,0
"1428",26,5,1,54,0
"1429",26,5,0,NA,0
"1430",26,17,1,55,0
"1431",26,17,0,NA,0
"1432",26,18,0,NA,0
"1433",26,4,1,63,0
"1434",26,4,1,62,0
"1435",26,4,1,60,0
"1436",26,4,0,NA,0
"1437",26,21,1,61,0
"1438",26,21,0,NA,0
"1439",26,22,0,NA,0
"1440",26,20,0,NA,0
"1441",26,19,1,64,0
"1442",26,19,0,NA,0
"1443",26,23,1,66,0
"1444",26,23,1,65,0
"1445",26,23,0,NA,0
"1446",26,25,0,NA,0
"1447",26,24,1,68,0
"1448",26,24,1,67,0
"1449",26,24,0,NA,0
"1450",26,27,0,NA,0
"1451",26,26,1,69,0
"1452",26,26,0,NA,0
"1453",26,28,0,NA,0
"1454",26,2,1,71,0
"1455",26,2,0,NA,0
"1456",26,29,1,72,0
"1457",26,29,0,NA,0
"1458",26,30,0,NA,0
"1459",27,1,1,35,0
"1460",27,1,0,NA,0
"1461",27,2,1,68,0
"1462",27,2,1,54,0
"1463",27,2,1,53,0
"1464",27,2,1,42,0
"1465",27,2,1,41,0
"1466",27,2,1,36,0
"1467",27,2,0,NA,0
"1468",27,8,1,37,0
"1469",27,8,0,NA,0
"1470",27,9,1,38,0
"1471",27,9,0,NA,0
"1472",27,10,0,NA,0
"1473",27,7,0,NA,0
"1474",27,6,1,44,0
"1475",27,6,0,NA,0
"1476",27,11,1,47,0
"1477",27,11,0,NA,0
"1478",27,12,1,49,0
"1479",27,12,1,48,0
"1480",27,12,0,NA,0
"1481",27,14,0,NA,0
"1482",27,13,1,52,0
"1483",27,13,0,NA,0
"1484",27,15,0,NA,0
"1485",27,5,0,NA,0
"1486",27,4,1,63,0
"1487",27,4,1,59,0
"1488",27,4,1,55,0
"1489",27,4,0,NA,0
"1490",27,18,1,58,0
"1491",27,18,0,NA,0
"1492",27,19,0,NA,0
"1493",27,17,1,60,0
"1494",27,17,0,NA,0
"1495",27,20,1,61,0
"1496",27,20,0,NA,0
"1497",27,21,1,62,0
"1498",27,21,0,NA,0
"1499",27,22,0,NA,0
"1500",27,16,1,64,0
"1501",27,16,0,NA,0
"1502",27,23,1,66,0
"1503",27,23,1,65,0
"1504",27,23,0,NA,0
"1505",27,25,0,NA,0
"1506",27,24,1,67,0
"1507",27,24,0,NA,0
"1508",27,26,0,NA,0
"1509",27,3,1,72,0
"1510",27,3,1,69,0
"1511",27,3,0,NA,0
"1512",27,28,1,70,0
"1513",27,28,0,NA,0
"1514",27,29,1,71,0
"1515",27,29,0,NA,0
"1516",27,30,0,NA,0
"1517",27,27,0,NA,0
"1518",28,1,1,35,0
"1519",28,1,0,NA,0
"1520",28,2,1,64,0
"1521",28,2,1,63,0
"1522",28,2,1,36,0
"1523",28,2,0,NA,0
"1524",28,5,1,44,0
"1525",28,5,1,43,0
"1526",28,5,1,38,0
"1527",28,5,0,NA,0
"1528",28,8,1,39,0
"1529",28,8,0,NA,0
"1530",28,9,1,42,0
"1531",28,9,0,NA,0
"1532",28,10,0,NA,0
"1533",28,7,0,NA,0
"1534",28,6,1,53,0
"1535",28,6,1,49,0
"1536",28,6,1,48,0
"1537",28,6,1,45,0
"1538",28,6,0,NA,0
"1539",28,14,0,NA,0
"1540",28,13,0,NA,0
"1541",28,12,1,52,0
"1542",28,12,1,50,0
"1543",28,12,0,NA,0
"1544",28,16,0,NA,0
"1545",28,15,0,NA,0
"1546",28,11,1,56,0
"1547",28,11,1,55,0
"1548",28,11,0,NA,0
"1549",28,18,0,NA,0
"1550",28,17,1,58,0
"1551",28,17,0,NA,0
"1552",28,19,1,61,0
"1553",28,19,1,60,0
"1554",28,19,0,NA,0
"1555",28,21,0,NA,0
"1556",28,20,1,62,0
"1557",28,20,0,NA,0
"1558",28,22,0,NA,0
"1559",28,4,0,NA,0
"1560",28,3,1,67,0
"1561",28,3,1,66,0
"1562",28,3,1,65,0
"1563",28,3,0,NA,0
"1564",28,25,0,NA,0
"1565",28,24,0,NA,0
"1566",28,23,1,68,0
"1567",28,23,0,NA,0
"1568",28,26,1,69,0
"1569",28,26,0,NA,0
"1570",28,27,1,72,0
"1571",28,27,1,71,0
"1572",28,27,1,70,0
"1573",28,27,0,NA,0
"1574",28,30,0,NA,0
"1575",28,29,0,NA,0
"1576",28,28,0,NA,0
"1577",29,1,1,35,0
"1578",29,1,0,NA,0
"1579",29,2,1,58,0
"1580",29,2,1,49,0
"1581",29,2,1,43,0
"1582",29,2,1,42,0
"1583",29,2,1,38,0
"1584",29,2,0,NA,0
"1585",29,7,1,40,0
"1586",29,7,0,NA,0
"1587",29,8,0,NA,0
"1588",29,6,0,NA,0
"1589",29,5,1,44,0
"1590",29,5,0,NA,0
"1591",29,9,1,48,0
"1592",29,9,0,NA,0
"1593",29,10,0,NA,0
"1594",29,4,1,52,0
"1595",29,4,1,50,0
"1596",29,4,0,NA,0
"1597",29,12,0,NA,0
"1598",29,11,1,56,0
"1599",29,11,0,NA,0
"1600",29,13,1,57,0
"1601",29,13,0,NA,0
"1602",29,14,0,NA,0
"1603",29,3,1,70,0
"1604",29,3,1,63,0
"1605",29,3,1,60,0
"1606",29,3,0,NA,0
"1607",29,17,1,61,0
"1608",29,17,0,NA,0
"1609",29,18,1,62,0
"1610",29,18,0,NA,0
"1611",29,19,0,NA,0
"1612",29,16,1,64,0
"1613",29,16,0,NA,0
"1614",29,20,1,67,0
"1615",29,20,1,66,0
"1616",29,20,1,65,0
"1617",29,20,0,NA,0
"1618",29,23,0,NA,0
"1619",29,22,0,NA,0
"1620",29,21,1,68,0
"1621",29,21,0,NA,0
"1622",29,24,1,69,0
"1623",29,24,0,NA,0
"1624",29,25,0,NA,0
"1625",29,15,1,72,0
"1626",29,15,1,71,0
"1627",29,15,0,NA,0
"1628",29,27,0,NA,0
"1629",29,26,0,NA,0
"1630",30,1,1,35,0
"1631",30,1,0,NA,0
"1632",30,2,1,68,0
"1633",30,2,1,57,0
"1634",30,2,1,49,0
"1635",30,2,1,47,0
"1636",30,2,1,36,0
"1637",30,2,0,NA,0
"1638",30,7,1,45,0
"1639",30,7,1,40,0
"1640",30,7,1,38,0
"1641",30,7,1,37,0
"1642",30,7,0,NA,0
"1643",30,11,0,NA,0
"1644",30,10,0,NA,0
"1645",30,9,1,43,0
"1646",30,9,0,NA,0
"1647",30,12,0,NA,0
"1648",30,8,0,NA,0
"1649",30,6,0,NA,0
"1650",30,5,1,53,0
"1651",30,5,1,52,0
"1652",30,5,1,51,0
"1653",30,5,1,50,0
"1654",30,5,0,NA,0
"1655",30,16,0,NA,0
"1656",30,15,0,NA,0
"1657",30,14,0,NA,0
"1658",30,13,1,55,0
"1659",30,13,0,NA,0
"1660",30,17,0,NA,0
"1661",30,4,1,58,0
"1662",30,4,0,NA,0
"1663",30,18,1,63,0
"1664",30,18,1,59,0
"1665",30,18,0,NA,0
"1666",30,20,1,60,0
"1667",30,20,0,NA,0
"1668",30,21,1,61,0
"1669",30,21,0,NA,0
"1670",30,22,1,62,0
"1671",30,22,0,NA,0
"1672",30,23,0,NA,0
"1673",30,19,1,64,0
"1674",30,19,0,NA,0
"1675",30,24,1,65,0
"1676",30,24,0,NA,0
"1677",30,25,1,66,0
"1678",30,25,0,NA,0
"1679",30,26,1,67,0
"1680",30,26,0,NA,0
"1681",30,27,0,NA,0
"1682",30,3,1,69,0
"1683",30,3,0,NA,0
"1684",30,28,1,71,0
"1685",30,28,1,70,0
"1686",30,28,0,NA,0
"1687",30,30,0,NA,0
"1688",30,29,0,NA,0
"1689",31,1,1,71,0
"1690",31,1,1,35,0
"1691",31,1,0,NA,0
"1692",31,3,1,68,0
"1693",31,3,1,50,0
"1694",31,3,1,38,0
"1695",31,3,0,NA,0
"1696",31,6,1,40,0
"1697",31,6,0,NA,0
"1698",31,7,1,42,0
"1699",31,7,0,NA,0
"1700",31,8,1,49,0
"1701",31,8,1,45,0
"1702",31,8,0,NA,0
"1703",31,10,1,48,0
"1704",31,10,0,NA,0
"1705",31,11,0,NA,0
"1706",31,9,0,NA,0
"1707",31,5,1,52,0
"1708",31,5,0,NA,0
"1709",31,12,1,64,0
"1710",31,12,1,63,0
"1711",31,12,1,62,0
"1712",31,12,1,61,0
"1713",31,12,1,60,0
"1714",31,12,1,53,0
"1715",31,12,0,NA,0
"1716",31,18,1,56,0
"1717",31,18,0,NA,0
"1718",31,19,1,58,0
"1719",31,19,0,NA,0
"1720",31,20,0,NA,0
"1721",31,17,0,NA,0
"1722",31,16,0,NA,0
"1723",31,15,0,NA,0
"1724",31,14,0,NA,0
"1725",31,13,1,65,0
"1726",31,13,0,NA,0
"1727",31,21,1,66,0
"1728",31,21,0,NA,0
"1729",31,22,1,67,0
"1730",31,22,0,NA,0
"1731",31,23,0,NA,0
"1732",31,4,1,70,0
"1733",31,4,1,69,0
"1734",31,4,0,NA,0
"1735",31,25,0,NA,0
"1736",31,24,0,NA,0
"1737",31,2,0,NA,0
"1738",32,1,1,40,0
"1739",32,1,1,34,0
"1740",32,1,0,NA,0
"1741",32,3,1,35,0
"1742",32,3,0,NA,0
"1743",32,4,0,NA,0
"1744",32,2,1,58,0
"1745",32,2,1,49,0
"1746",32,2,1,48,0
"1747",32,2,1,43,0
"1748",32,2,0,NA,0
"1749",32,8,0,NA,0
"1750",32,7,0,NA,0
"1751",32,6,1,52,0
"1752",32,6,1,50,0
"1753",32,6,0,NA,0
"1754",32,10,0,NA,0
"1755",32,9,1,56,0
"1756",32,9,1,55,0
"1757",32,9,1,53,0
"1758",32,9,0,NA,0
"1759",32,13,1,54,0
"1760",32,13,0,NA,0
"1761",32,14,0,NA,0
"1762",32,12,0,NA,0
"1763",32,11,0,NA,0
"1764",32,5,1,71,0
"1765",32,5,1,61,0
"1766",32,5,1,60,0
"1767",32,5,1,59,0
"1768",32,5,0,NA,0
"1769",32,18,0,NA,0
"1770",32,17,0,NA,0
"1771",32,16,1,64,0
"1772",32,16,1,63,0
"1773",32,16,1,62,0
"1774",32,16,0,NA,0
"1775",32,21,0,NA,0
"1776",32,20,0,NA,0
"1777",32,19,1,69,0
"1778",32,19,1,65,0
"1779",32,19,0,NA,0
"1780",32,23,1,66,0
"1781",32,23,0,NA,0
"1782",32,24,1,68,0
"1783",32,24,1,67,0
"1784",32,24,0,NA,0
"1785",32,26,0,NA,0
"1786",32,25,0,NA,0
"1787",32,22,1,70,0
"1788",32,22,0,NA,0
"1789",32,27,0,NA,0
"1790",32,15,0,NA,0
"1791",33,1,1,71,0
"1792",33,1,1,58,0
"1793",33,1,1,48,0
"1794",33,1,1,46,0
"1795",33,1,1,34,0
"1796",33,1,0,NA,0
"1797",33,6,1,36,0
"1798",33,6,0,NA,0
"1799",33,7,1,37,0
"1800",33,7,0,NA,0
"1801",33,8,1,43,0
"1802",33,8,1,41,0
"1803",33,8,0,NA,0
"1804",33,10,0,NA,0
"1805",33,9,0,NA,0
"1806",33,5,0,NA,0
"1807",33,4,1,55,0
"1808",33,4,1,52,0
"1809",33,4,1,51,0
"1810",33,4,1,50,0
"1811",33,4,0,NA,0
"1812",33,14,0,NA,0
"1813",33,13,0,NA,0
"1814",33,12,0,NA,0
"1815",33,11,0,NA,0
"1816",33,3,1,63,0
"1817",33,3,1,62,0
"1818",33,3,1,60,0
"1819",33,3,1,59,0
"1820",33,3,0,NA,0
"1821",33,18,0,NA,0
"1822",33,17,1,61,0
"1823",33,17,0,NA,0
"1824",33,19,0,NA,0
"1825",33,16,0,NA,0
"1826",33,15,1,70,0
"1827",33,15,1,65,0
"1828",33,15,1,64,0
"1829",33,15,0,NA,0
"1830",33,22,0,NA,0
"1831",33,21,1,67,0
"1832",33,21,1,66,0
"1833",33,21,0,NA,0
"1834",33,24,0,NA,0
"1835",33,23,1,68,0
"1836",33,23,0,NA,0
"1837",33,25,1,69,0
"1838",33,25,0,NA,0
"1839",33,26,0,NA,0
"1840",33,20,0,NA,0
"1841",33,2,0,NA,0
"1842",34,1,1,54,0
"1843",34,1,1,49,0
"1844",34,1,1,47,0
"1845",34,1,1,46,0
"1846",34,1,1,40,0
"1847",34,1,1,38,0
"1848",34,1,0,NA,0
"1849",34,7,0,NA,0
"1850",34,6,1,42,0
"1851",34,6,0,NA,0
"1852",34,8,1,43,0
"1853",34,8,0,NA,0
"1854",34,9,1,45,0
"1855",34,9,0,NA,0
"1856",34,10,0,NA,0
"1857",34,5,0,NA,0
"1858",34,4,0,NA,0
"1859",34,3,1,53,0
"1860",34,3,1,52,0
"1861",34,3,1,51,0
"1862",34,3,1,50,0
"1863",34,3,0,NA,0
"1864",34,14,0,NA,0
"1865",34,13,0,NA,0
"1866",34,12,0,NA,0
"1867",34,11,0,NA,0
"1868",34,2,1,63,0
"1869",34,2,1,56,0
"1870",34,2,1,55,0
"1871",34,2,0,NA,0
"1872",34,17,0,NA,0
"1873",34,16,1,57,0
"1874",34,16,0,NA,0
"1875",34,18,1,61,0
"1876",34,18,1,60,0
"1877",34,18,0,NA,0
"1878",34,20,0,NA,0
"1879",34,19,1,62,0
"1880",34,19,0,NA,0
"1881",34,21,0,NA,0
"1882",34,15,1,70,0
"1883",34,15,1,68,0
"1884",34,15,1,66,0
"1885",34,15,1,64,0
"1886",34,15,0,NA,0
"1887",34,25,1,65,0
"1888",34,25,0,NA,0
"1889",34,26,0,NA,0
"1890",34,24,1,67,0
"1891",34,24,0,NA,0
"1892",34,27,0,NA,0
"1893",34,23,1,69,0
"1894",34,23,0,NA,0
"1895",34,28,0,NA,0
"1896",34,22,0,NA,0
"1897",35,1,1,35,0
"1898",35,1,0,NA,0
"1899",35,2,1,71,0
"1900",35,2,1,67,0
"1901",35,2,1,46,0
"1902",35,2,1,38,0
"1903",35,2,1,36,0
"1904",35,2,0,NA,0
"1905",35,7,0,NA,0
"1906",35,6,1,40,0
"1907",35,6,0,NA,0
"1908",35,8,1,43,0
"1909",35,8,1,42,0
"1910",35,8,0,NA,0
"1911",35,10,0,NA,0
"1912",35,9,0,NA,0
"1913",35,5,1,58,0
"1914",35,5,1,56,0
"1915",35,5,1,55,0
"1916",35,5,1,54,0
"1917",35,5,1,52,0
"1918",35,5,1,49,0
"1919",35,5,0,NA,0
"1920",35,16,0,NA,0
"1921",35,15,1,53,0
"1922",35,15,0,NA,0
"1923",35,17,0,NA,0
"1924",35,14,0,NA,0
"1925",35,13,0,NA,0
"1926",35,12,0,NA,0
"1927",35,11,1,61,0
"1928",35,11,1,59,0
"1929",35,11,0,NA,0
"1930",35,19,1,60,0
"1931",35,19,0,NA,0
"1932",35,20,0,NA,0
"1933",35,18,1,64,0
"1934",35,18,1,63,0
"1935",35,18,1,62,0
"1936",35,18,0,NA,0
"1937",35,23,0,NA,0
"1938",35,22,0,NA,0
"1939",35,21,1,66,0
"1940",35,21,1,65,0
"1941",35,21,0,NA,0
"1942",35,25,0,NA,0
"1943",35,24,0,NA,0
"1944",35,4,1,69,0
"1945",35,4,1,68,0
"1946",35,4,0,NA,0
"1947",35,27,0,NA,0
"1948",35,26,1,70,0
"1949",35,26,0,NA,0
"1950",35,28,0,NA,0
"1951",35,3,0,NA,0
"1952",36,1,1,35,0
"1953",36,1,1,34,0
"1954",36,1,0,NA,0
"1955",36,3,0,NA,0
"1956",36,2,1,66,0
"1957",36,2,1,58,0
"1958",36,2,1,49,0
"1959",36,2,1,47,0
"1960",36,2,1,43,0
"1961",36,2,1,38,0
"1962",36,2,1,37,0
"1963",36,2,0,NA,0
"1964",36,10,0,NA,0
"1965",36,9,1,42,0
"1966",36,9,0,NA,0
"1967",36,11,0,NA,0
"1968",36,8,0,NA,0
"1969",36,7,0,NA,0
"1970",36,6,1,56,0
"1971",36,6,1,55,0
"1972",36,6,1,52,0
"1973",36,6,1,50,0
"1974",36,6,0,NA,0
"1975",36,15,0,NA,0
"1976",36,14,1,54,0
"1977",36,14,1,53,0
"1978",36,14,0,NA,0
"1979",36,17,0,NA,0
"1980",36,16,0,NA,0
"1981",36,13,0,NA,0
